,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1186,-0.109740348,1.11906834,-0.243182237,0.136149291,-0.24313563,-0.060475795,1.216753274,0.083500679,-0.5246844,-0.79580162,-0.931122557,
1187,0.943771113,-1.317638147,0.642483623,-1.094539622,-1.071897651,-1.791557536,-1.675686091,-1.108399215,-1.228990486,-0.525190293,1.103773353,6
1188,-0.729296148,-0.378185043,-0.34737822,-0.597553486,-0.128555339,1.244386815,0.512543857,-0.649976179,0.390913512,0.054558409,0.077932783,5
1189,-0.729296148,-0.378185043,-0.34737822,-0.597553486,-0.128555339,1.244386815,0.512543857,-0.649976179,0.390913512,0.054558409,0.077932783,4
1190,-0.175039629,1.412647435,-1.389338055,-0.387655226,0.250274774,-0.576992247,-0.746213903,-0.311889189,0.109191078,0.357990119,0.568584239,6
1191,0.325707258,0.619983879,0.069405714,0.669233093,0.831643721,0.358347547,0.926844643,0.347093925,-0.383823182,-0.02426354,-0.131264329,5
1192,-0.802931771,-0.613048319,-0.399476212,0.136149291,-0.481759718,0.452529006,-0.102639732,-1.131320367,0.531774729,-0.613778275,0.568584239,7
1193,1.683107057,-0.906627414,1.215561532,-0.831287222,0.550655922,0.630907461,0.29247316,0.347093925,-1.158559877,-0.525190293,0.179644616,5
1194,-0.729296148,-2.139659612,0.902973582,0.421148784,-0.66972271,0.358347547,-0.309333351,-1.979402983,0.250052295,-0.79580162,1.815625237,6
1195,-0.109740348,0.443836422,-0.972554121,0.54924256,-1.515039122,-1.791557536,-1.890884575,-2.220075077,-0.665545617,-2.688056779,2.23978582,6
1196,-0.802931771,0.443836422,0.173601697,2.056611239,-0.66972271,0.630907461,1.814988071,1.378545756,-0.102100748,3.074083628,-0.131264329,6
1197,-0.802931771,0.443836422,0.173601697,2.056611239,-0.66972271,0.630907461,1.814988071,1.378545756,-0.102100748,3.074083628,-0.131264329,6
1198,-0.376015349,1.265857887,-1.389338055,-0.597553486,1.009374512,-1.077727368,-1.406168041,-0.873457409,0.320482904,-0.352583866,0.661605163,6
1199,0.018444545,0.649341788,-0.868358138,-0.19740545,-0.360813058,1.030028441,0.68648237,-0.203013718,-0.172531357,0.848390915,0.568584239,6
1200,-1.690412064,-0.759837867,-0.712064162,0.283881609,-1.515039122,0.051505712,-0.444246031,-1.784573193,2.151678727,0.283839276,1.815625237,6
1201,-0.444774293,1.353931616,-1.389338055,-0.597553486,0.250274774,-1.077727368,-1.406168041,-0.008183928,0.179621686,-1.28211496,-0.690992552,7
1202,0.018444545,0.649341788,-0.868358138,-0.19740545,-0.360813058,1.030028441,0.68648237,-0.203013718,-0.172531357,0.848390915,0.568584239,8
1203,-1.10838601,0.619983879,-1.389338055,1.947291849,0.693416245,2.523707436,1.135336767,-0.661436755,-0.806406834,-1.708337485,-0.931122557,5
1204,-1.10838601,0.619983879,-1.389338055,1.947291849,0.693416245,2.523707436,1.135336767,-0.661436755,-0.806406834,-1.708337485,-0.931122557,7
1205,-0.656690427,0.032825689,-0.659966171,-0.19740545,-0.933670175,0.158273959,-0.398248672,-2.008054423,0.250052295,-0.18573207,1.589202786,7
1206,-1.869437542,0.443836422,-1.389338055,-2.163684544,-1.002235368,-0.30298468,-0.979623563,-2.764452433,0.954358381,-0.613778275,1.665811523,7
1207,-1.030321014,1.970447715,-1.024652113,-0.387655226,1.009374512,0.630907461,0.601039674,-0.432225236,2.01081751,0.781207486,1.270713111,5
1208,0.55906,-0.906627414,0.277797681,-0.19740545,-0.933670175,-1.515159788,-1.178570318,-0.558291571,-0.102100748,1.171412045,0.842928759,7
1209,-0.109740348,-1.435069785,0.902973582,-0.831287222,0.091937333,1.244386815,0.901210708,-0.988063168,0.320482904,0.208573341,0.842928759,7
1210,-0.376015349,1.559436982,-0.295280228,0.136149291,0.403055354,0.715656943,0.901210708,-0.707279058,-1.369851703,-1.820816159,-1.310837507,6
1211,-0.444774293,0.502552241,-0.03479027,-0.597553486,-0.360813058,0.954777047,1.372805398,-0.352001205,-0.102100748,-0.889357435,-0.574564847,5
1212,0.890527319,0.972278793,0.277797681,0.421148784,0.452813608,0.797756908,1.437153123,0.66799005,-0.172531357,-0.104346694,-0.238874643,6
1213,-0.95341258,0.913562974,-0.920456129,1.704587716,-0.66972271,0.158273959,-0.398248672,-0.856266545,0.672635947,-0.984695372,0.753038197,6
1214,0.890527319,0.972278793,0.277797681,0.421148784,0.452813608,0.797756908,1.437153123,0.66799005,-0.172531357,-0.104346694,-0.238874643,6
1215,-0.802931771,0.56126806,-0.868358138,-2.163684544,-0.481759718,1.17471402,0.769122389,-0.420764661,-0.242961965,-0.18573207,-1.310837507,6
1216,-0.444774293,0.502552241,-0.03479027,-0.597553486,-0.360813058,0.954777047,1.372805398,-0.352001205,-0.102100748,-0.889357435,-0.574564847,6
1217,-1.187642884,-0.084605949,-0.607868179,0.988884781,-0.933670175,-0.178357713,-0.491352025,-2.197153926,0.109191078,-0.352583866,2.102408639,6
1218,-0.802931771,-0.965343233,-0.295280228,0.136149291,0.352721848,0.630907461,0.822768021,-0.661436755,0.602205338,-0.79580162,-0.238874643,6
1219,-0.802931771,-0.965343233,-0.295280228,0.283881609,0.352721848,0.954777047,0.926844643,-0.67289733,0.602205338,-0.889357435,-0.238874643,6
1220,-0.444774293,0.619983879,0.017307722,-0.387655226,0.198132836,0.358347547,1.437153123,-0.329080053,-0.383823182,-0.438143049,-0.574564847,6
1221,0.996474351,-0.495616681,1.007169565,-0.023627068,0.598764697,-0.435413174,0.085699407,-0.203013718,-0.947268051,0.431058429,1.432432461,6
1222,-0.444774293,0.619983879,0.017307722,-0.387655226,0.198132836,0.358347547,1.437153123,-0.329080053,-0.383823182,-0.438143049,-0.574564847,6
1223,0.890527319,0.796131336,0.381993664,0.54924256,0.739981393,-0.178357713,1.372805398,0.702371778,-0.383823182,0.208573341,-0.238874643,6
1224,0.55906,-1.082774871,0.798777598,-0.831287222,-1.362258542,-0.576992247,-0.979623563,-1.612664555,-0.947268051,-0.703962523,1.018255239,6
1225,0.55906,-0.965343233,0.642483623,-0.831287222,-1.214657974,0.715656943,0.542398633,-1.022444896,-0.947268051,1.295000802,0.661605163,5
1226,-1.030321014,-0.378185043,-0.138986253,-1.094539622,-0.128555339,0.452529006,-0.182866941,-1.108399215,0.531774729,-0.26846272,0.279510834,5
1227,-1.030321014,-0.378185043,-0.138986253,-1.094539622,-0.128555339,0.452529006,-0.182866941,-1.108399215,0.531774729,-0.26846272,0.279510834,5
1228,-1.030321014,-0.378185043,-0.138986253,-1.094539622,-0.128555339,0.452529006,-0.182866941,-1.108399215,0.531774729,-0.26846272,0.279510834,7
1229,-1.030321014,-0.378185043,-0.138986253,-1.094539622,-0.128555339,0.452529006,-0.182866941,-1.108399215,0.531774729,-0.26846272,0.279510834,5
1230,-1.187642884,-0.02589013,-0.816260146,-0.831287222,-0.360813058,-0.060475795,-0.025331515,-0.707279058,0.179621686,-0.984695372,-1.181537138,6
1231,-0.514456204,0.443836422,-0.03479027,-0.19740545,0.198132836,0.358347547,1.437153123,-0.329080053,-0.172531357,-0.613778275,-0.574564847,5
1232,-0.514456204,0.443836422,-0.03479027,-0.19740545,0.198132836,0.358347547,1.437153123,-0.329080053,-0.172531357,-0.613778275,-0.574564847,5
1233,-0.24117077,2.029163534,-0.03479027,1.638074059,1.30394672,1.443931347,0.875324212,-0.03110508,-0.383823182,-1.598331071,-1.310837507,4
1234,0.143540343,-0.789195776,-0.868358138,-1.094539622,-0.24313563,-1.077727368,-0.589174395,-0.529640132,-1.581143529,-1.935880774,-0.690992552,6
1235,0.55906,1.471363254,-0.243182237,-0.023627068,-0.016913331,-0.178357713,0.325193505,0.496081412,-0.947268051,-1.081884646,-0.809816939,
1236,-0.656690427,1.823658168,-1.389338055,-0.387655226,3.215956874,-1.515159788,-1.490428721,-0.374922357,0.531774729,-0.984695372,-0.348580957,6
1237,-1.10838601,0.326404784,-1.285142072,0.283881609,-0.606162461,0.543283761,0.049309555,-1.641315994,0.461344121,0.208573341,1.961087352,6
1238,-1.603162541,-0.143321767,-1.389338055,-2.163684544,-1.437978707,0.158273959,-0.539635972,-1.291768429,0.320482904,-1.708337485,-0.931122557,4
1239,-1.603162541,-0.143321767,-1.389338055,-2.163684544,-1.437978707,0.158273959,-0.539635972,-1.291768429,0.320482904,-1.708337485,-0.931122557,4
1240,-1.603162541,-0.143321767,-1.389338055,-2.163684544,-1.437978707,0.158273959,-0.539635972,-1.291768429,0.320482904,-1.708337485,-0.931122557,5
1241,-0.444774293,-0.084605949,-1.285142072,-1.094539622,0.250274774,-0.060475795,-0.309333351,-0.776042514,0.320482904,-0.79580162,0.179644616,5
1242,-0.444774293,-0.084605949,-1.285142072,-1.094539622,0.250274774,-0.060475795,-0.309333351,-0.776042514,0.320482904,-0.79580162,0.179644616,6
1243,-0.444774293,-0.084605949,-1.285142072,-1.094539622,0.250274774,-0.060475795,-0.309333351,-0.776042514,0.320482904,-0.79580162,0.179644616,5
1244,-0.376015349,0.091541508,-1.285142072,-1.094539622,0.301799633,0.358347547,-0.309333351,-0.483797828,0.390913512,-1.081884646,0.077932783,
1245,-0.444774293,-0.084605949,-1.285142072,-1.094539622,0.250274774,-0.060475795,-0.309333351,-0.776042514,0.320482904,-0.79580162,0.179644616,5
1246,1.774183505,-0.613048319,1.111365549,0.54924256,-0.128555339,-0.729488027,-0.859021334,1.023267903,-1.581143529,-0.889357435,0.661605163,5
1247,0.018444545,-0.495616681,-0.138986253,0.136149291,-1.002235368,-0.435413174,-0.444246031,-0.346270917,-0.454253791,-0.889357435,-0.131264329,5
1248,-1.517355225,0.385120603,-1.337240063,-0.19740545,-1.515039122,-1.281752422,-1.326467709,-1.154241518,1.447372641,-0.613778275,1.018255239,6
1249,-0.656690427,0.766773426,-1.23304408,-0.831287222,-0.072376498,-0.895284647,-1.406168041,-0.495258404,0.179621686,-2.424570136,-0.931122557,6
1250,-0.656690427,0.766773426,-1.23304408,-0.831287222,-0.072376498,-0.895284647,-1.406168041,-0.495258404,0.179621686,-2.424570136,-0.931122557,6
1251,-0.877626936,0.267688965,-1.389338055,0.782016759,0.091937333,0.715656943,0.085699407,-0.890648273,0.672635947,-0.984695372,0.473928105,5
1252,0.501697821,0.443836422,0.121503706,-0.387655226,-0.606162461,1.507572544,1.02697282,-0.111329111,0.179621686,-0.525190293,-0.348580957,5
1253,-0.656690427,0.56126806,-1.337240063,0.136149291,-0.866168051,-0.729488027,0.259285341,-1.956481832,0.038760469,-1.081884646,1.352207899,5
1254,-0.376015349,0.708057607,-1.23304408,-0.597553486,0.352721848,0.051505712,0.601039674,0.094961255,0.390913512,-1.598331071,-0.025683157,5
1255,-0.376015349,0.708057607,-1.23304408,-0.597553486,0.352721848,0.051505712,0.601039674,0.094961255,0.390913512,-1.598331071,-0.025683157,5
1256,-0.656690427,0.326404784,-1.23304408,0.136149291,-0.128555339,-0.895284647,-0.444246031,-0.604133875,0.250052295,-0.984695372,-0.348580957,5
1257,-1.517355225,-1.200206509,-0.086888261,-0.831287222,0.352721848,-1.281752422,-0.266305339,-1.200083822,0.320482904,-1.820816159,-0.238874643,6
1258,-1.517355225,-1.082774871,-0.086888261,-0.831287222,0.250274774,-1.515159788,-0.444246031,-1.200083822,0.320482904,-1.820816159,-0.238874643,6
1259,-0.585086197,-0.5543325,-0.138986253,0.421148784,-0.072376498,1.17471402,0.875324212,-0.145710839,2.01081751,-0.352583866,0.753038197,6
1260,-0.514456204,0.678699698,-0.503672195,2.474134975,3.268098812,2.569563263,1.581983145,0.358554501,-0.242961965,-1.180998584,-0.931122557,
1261,1.819129452,-0.290111315,0.694581615,-2.163684544,0.598764697,-1.077727368,-0.444246031,0.175185286,-1.722004746,0.132158264,-0.311775043,4
1262,0.615795257,0.091541508,0.225699689,0.136149291,1.502784916,-0.30298468,-0.025331515,0.146533847,-0.5246844,-0.613778275,0.568584239,5
1263,0.081369248,1.911731896,-0.659966171,0.421148784,0.693416245,-0.060475795,0.512543857,0.289791045,0.320482904,-0.79580162,-0.238874643,4
1264,1.819129452,-0.290111315,0.694581615,-2.163684544,0.598764697,-1.077727368,-0.444246031,0.175185286,-1.722004746,0.132158264,-0.311775043,6
1265,-0.109740348,1.794300258,0.017307722,-0.387655226,0.037852168,-0.30298468,0.769122389,-0.122789687,-0.172531357,-1.385316355,-0.574564847,6
1266,-0.656690427,0.473194332,-1.285142072,-0.597553486,0.831643721,-0.435413174,-0.309333351,-0.993793456,1.02478899,-0.889357435,1.352207899,6
1267,-0.24117077,-0.143321767,-0.920456129,-0.023627068,1.617870025,-0.435413174,0.121502261,0.209567014,-0.947268051,-0.104346694,-0.931122557,6
1268,-0.585086197,1.265857887,-0.972554121,-1.094539622,0.739981393,-0.435413174,0.225612986,-0.558291571,-0.5246844,-1.180998584,-0.574564847,6
1269,-0.877626936,0.091541508,0.173601697,-0.023627068,0.452813608,-0.576992247,1.720070654,0.295521333,-0.454253791,3.116680399,0.179644616,
1270,-0.109740348,1.442005344,0.277797681,-0.19740545,-0.016913331,0.260396363,1.05143059,-0.099868535,-0.313392574,-1.180998584,-0.574564847,
1271,-1.10838601,0.502552241,-1.389338055,-1.395317338,-0.606162461,-1.515159788,-1.778788963,-1.589743403,0.109191078,-2.688056779,0.077932783,6
1272,-0.444774293,0.326404784,1.528149483,1.084172122,2.860905082,-1.281752422,-1.250756663,-1.131320367,-0.735976225,2.436210156,1.187913553,5
1273,-0.30815524,1.324573706,0.017307722,1.638074059,1.424335951,1.630983302,1.394414917,-0.054026232,-0.5246844,-1.708337485,-1.181537138,5
1274,-0.656690427,0.208973146,-0.03479027,-0.387655226,0.198132836,-0.060475795,1.622090077,-0.500988692,-0.383823182,-0.984695372,-0.460453258,6
1275,0.018444545,2.117237262,-0.34737822,-2.163684544,0.352721848,-0.895284647,-0.309333351,-1.223004974,-1.440282312,-1.598331071,-0.348580957,6
1276,-2.346031132,-0.202037586,-0.03479027,0.136149291,0.550655922,0.877405203,1.05143059,-0.821884817,2.785554205,-0.104346694,1.665811523,4
1277,-0.656690427,-0.436900862,-0.607868179,-0.387655226,-0.072376498,-0.435413174,-0.444246031,-0.369192069,-0.172531357,-1.081884646,-0.460453258,6
1278,-0.444774293,0.267688965,-1.285142072,0.54924256,-0.128555339,-0.30298468,-0.142371244,-0.667167042,0.320482904,-0.104346694,0.473928105,6
1279,-0.444774293,0.267688965,-1.285142072,0.54924256,-0.128555339,-0.30298468,-0.142371244,-0.667167042,0.320482904,-0.104346694,0.473928105,7
1280,-0.95341258,1.794300258,-0.920456129,-0.831287222,-0.301576773,-1.515159788,-0.589174395,-0.798963665,0.461344121,-1.708337485,-0.809816939,6
1281,-0.109740348,0.443836422,-0.243182237,-0.19740545,0.037852168,1.030028441,1.720070654,-0.346270917,-0.102100748,-1.28211496,-0.460453258,6
1282,-0.109740348,0.443836422,-0.243182237,-0.19740545,0.037852168,1.030028441,1.720070654,-0.346270917,-0.102100748,-1.28211496,-0.460453258,6
1283,-0.729296148,1.353931616,-0.607868179,-0.831287222,1.30394672,0.630907461,1.284691873,-0.460876676,-0.876837443,-1.180998584,-0.931122557,6
1284,-0.109740348,1.67686862,-0.086888261,1.34307593,-0.185468565,1.630983302,1.306978092,-0.03110508,-0.876837443,-2.05365304,-1.310837507,5
1285,-0.514456204,0.678699698,-1.024652113,-0.831287222,1.009374512,-0.729488027,-0.692363442,-0.363461781,-0.102100748,-0.438143049,-0.809816939,5
1286,-0.514456204,0.678699698,-1.024652113,-0.831287222,1.009374512,-0.729488027,-0.692363442,-0.363461781,-0.102100748,-0.438143049,-0.809816939,6
1287,-1.10838601,0.678699698,0.225699689,2.736724212,0.198132836,-0.895284647,0.3574625,0.255409318,0.250052295,0.357990119,-0.025683157,5
1288,-1.030321014,-0.260753405,-1.285142072,-0.023627068,0.037852168,1.749644505,1.833624592,-0.856266545,-1.51071292,-0.889357435,-0.690992552,5
1289,-1.603162541,-0.202037586,-1.389338055,0.136149291,-0.66972271,0.158273959,-0.224164662,-2.18569335,1.869956293,-0.352583866,1.888886727,5
1290,-0.109740348,0.678699698,-0.243182237,0.283881609,0.739981393,-1.281752422,-0.224164662,-0.352001205,0.390913512,-0.438143049,0.661605163,5
1291,-0.729296148,0.56126806,-1.076750105,-2.682543342,-0.543516779,-1.281752422,-1.406168041,-1.452216492,-1.01769866,-1.385316355,-0.574564847,6
1292,-0.109740348,-0.02589013,-0.086888261,-0.387655226,-0.072376498,0.543283761,0.658324547,-0.352001205,-0.102100748,-1.385316355,-0.131264329,6
1293,-1.268128595,0.267688965,-0.659966171,1.704587716,-0.543516779,1.17471402,1.02697282,-0.025374792,0.038760469,-1.385316355,-1.310837507,4
1294,0.265692435,0.942920883,-0.868358138,-1.395317338,0.646347681,-1.791557536,-1.406168041,0.410127092,-0.031670139,0.132158264,-0.870154148,6
1295,0.325707258,0.884205064,-0.868358138,-1.395317338,0.550655922,-1.515159788,-1.490428721,0.410127092,-0.031670139,0.132158264,-0.870154148,5
1296,-0.585086197,0.385120603,-0.03479027,-0.387655226,0.037852168,0.358347547,1.700727423,-0.512449268,-0.242961965,-0.984695372,-0.460453258,5
1297,-0.802931771,0.443836422,-0.764162154,-0.023627068,0.198132836,-0.060475795,-0.444246031,-0.076947383,1.447372641,-0.104346694,-0.131264329,6
1298,-0.656690427,0.854847155,-1.389338055,-0.023627068,-0.66972271,-0.435413174,-0.640052098,-0.649976179,0.743066555,0.644073145,0.753038197,6
1299,-0.175039629,0.972278793,-0.295280228,-0.19740545,0.037852168,1.569901315,2.347224809,-0.306158902,-0.454253791,-1.081884646,-0.460453258,
1300,-0.175039629,0.972278793,-0.295280228,-0.19740545,0.037852168,1.569901315,2.347224809,-0.306158902,-0.454253791,-1.081884646,-0.460453258,
1301,-0.376015349,-1.317638147,0.798777598,-0.387655226,-1.837690394,-1.077727368,-0.640052098,-0.248856022,0.883927772,1.295000802,1.432432461,6
1302,-0.656690427,-1.14149069,0.329895673,-1.094539622,-1.142692703,-1.791557536,-1.326467709,-0.420764661,-0.595115008,2.765301741,-0.348580957,6
1303,-0.109740348,-0.143321767,0.642483623,0.54924256,0.145358859,-0.178357713,0.259285341,1.011807327,0.813497164,-0.104346694,0.377587446,5
1304,-0.30815524,-1.435069785,0.173601697,-0.387655226,-1.071897651,0.452529006,-0.182866941,-0.879187697,-0.242961965,1.76092678,0.93132047,5
1305,0.018444545,-1.66993306,0.381993664,2.346625322,-1.071897651,-0.729488027,-0.746213903,0.381475653,-0.665545617,1.978573694,0.568584239,5
1306,-1.603162541,-0.084605949,-1.389338055,-0.19740545,-0.933670175,1.974387274,0.512543857,-0.993793456,1.588233858,1.925042806,0.377587446,5
1307,-0.045252259,-1.376353966,0.486189648,-0.023627068,-2.186180317,1.690879042,0.482318191,-0.993793456,-0.313392574,2.338067985,1.815625237,4
1308,-1.603162541,-0.084605949,-1.389338055,-0.19740545,-0.933670175,1.974387274,0.512543857,-0.993793456,1.588233858,1.925042806,0.377587446,5
1309,-1.10838601,2.557605904,-1.389338055,-0.831287222,0.145358859,-1.281752422,-1.109525042,-1.796033769,1.306511424,-1.820816159,1.432432461,5
1310,-1.268128595,-0.319469224,0.694581615,0.283881609,-0.481759718,-0.729488027,-0.918263991,-0.248856022,1.729095076,0.713109968,0.279510834,5
1311,0.018444545,-1.66993306,0.381993664,2.346625322,-1.071897651,-0.729488027,-0.746213903,0.381475653,-0.665545617,1.978573694,0.568584239,6
1312,0.996474351,0.267688965,-0.086888261,-0.387655226,1.180133644,-0.178357713,1.394414917,-0.248856022,-1.933296572,1.76092678,-0.238874643,
1313,1.0486479,-1.200206509,1.684443458,-0.023627068,-0.128555339,-1.791557536,-1.178570318,1.527533243,-0.806406834,1.044694128,-0.809816939,6
1314,-1.432943213,0.326404784,-1.389338055,-1.395317338,-0.866168051,-0.729488027,-0.979623563,-0.076947383,1.729095076,1.415611225,-1.054998191,6
1315,1.0486479,-1.200206509,1.684443458,-0.023627068,-0.128555339,-1.791557536,-1.178570318,1.527533243,-0.806406834,1.044694128,-0.809816939,6
1316,-0.585086197,-1.082774871,0.329895673,0.421148784,-0.933670175,0.715656943,-0.063637341,-0.879187697,0.250052295,0.980111421,1.589202786,
1317,-0.24117077,0.032825689,-1.337240063,-1.395317338,-0.128555339,-1.791557536,-0.918263991,-0.993793456,-1.088129268,-1.598331071,-0.574564847,6
1318,-0.30815524,0.678699698,-0.295280228,-0.023627068,-0.128555339,1.507572544,2.218018744,-0.649976179,-0.313392574,-1.708337485,-0.460453258,6
1319,-0.24117077,0.032825689,-1.337240063,-1.395317338,-0.128555339,-1.791557536,-0.918263991,-0.993793456,-1.088129268,-1.598331071,-0.574564847,
1320,-0.444774293,-0.730479957,-0.451574204,-1.395317338,-0.016913331,0.954777047,0.629846731,-0.134250263,0.179621686,-0.438143049,-1.054998191,5
1321,-0.802931771,0.091541508,-1.389338055,-0.19740545,-0.016913331,1.91965965,0.542398633,-0.649976179,0.531774729,1.415611225,1.018255239,
1322,-1.268128595,0.032825689,-0.920456129,1.704587716,1.910672755,0.051505712,-0.309333351,0.037658376,1.306511424,0.283839276,0.661605163,5
1323,0.081369248,-1.552501422,0.53828764,-2.163684544,-0.185468565,-0.729488027,-0.692363442,0.381475653,-0.383823182,0.50307536,-0.809816939,7
1324,0.081369248,-1.552501422,0.53828764,-2.163684544,-0.185468565,-0.729488027,-0.692363442,0.381475653,-0.383823182,0.50307536,-0.809816939,6
1325,-0.30815524,-1.728648879,0.53828764,-0.831287222,-2.371476357,0.877405203,0.68648237,0.209567014,0.672635947,0.57407074,1.589202786,6
1326,-0.376015349,-0.671764138,0.329895673,0.421148784,-0.072376498,-1.077727368,-0.692363442,-0.592673299,-0.102100748,-0.438143049,0.842928759,6
1327,-0.24117077,0.678699698,-1.389338055,-0.597553486,-0.420866421,1.17471402,0.542398633,-0.306158902,-0.031670139,-0.02426354,0.661605163,6
1328,-0.175039629,-2.022227974,0.694581615,-0.023627068,-2.096408069,1.86398833,0.875324212,-0.420764661,0.109191078,1.925042806,0.93132047,5
1329,-0.514456204,-0.671764138,-0.138986253,-0.831287222,-0.799696534,0.452529006,0.29247316,-0.649976179,0.390913512,-0.104346694,0.077932783,6
1330,-0.376015349,-0.5543325,0.225699689,-0.19740545,-0.606162461,-0.060475795,1.05143059,-0.53537042,-0.383823182,-0.79580162,-0.460453258,6
1331,-1.690412064,-0.495616681,-1.389338055,-1.395317338,-2.767549264,-1.791557536,-1.490428721,-1.337610733,1.165650207,1.474843754,1.270713111,5
1332,-1.517355225,-0.730479957,-0.555770187,-0.831287222,-0.606162461,-0.30298468,-0.589174395,-0.707279058,0.743066555,0.781207486,-0.238874643,6
1333,1.0486479,-0.847911595,0.590385631,-1.395317338,3.293937462,1.17471402,1.415863167,1.378545756,-1.158559877,0.132158264,-2.302674657,5
1334,-0.95341258,2.293384719,0.121503706,2.208080862,-0.543516779,0.158273959,0.012308038,-0.552561283,1.51780325,-0.79580162,0.753038197,5
1335,-0.802931771,0.385120603,-1.389338055,-1.094539622,-1.837690394,-1.791557536,-1.778788963,-0.420764661,0.672635947,-1.490690571,-0.025683157,6
1336,-0.585086197,0.854847155,-1.285142072,-0.023627068,-0.420866421,1.443931347,1.458287676,-0.615594451,0.038760469,0.357990119,0.72273411,5
1337,-0.656690427,-0.906627414,0.277797681,-0.387655226,-1.071897651,0.158273959,-0.444246031,-1.165702094,-0.595115008,0.713109968,0.93132047,5
1338,-0.514456204,1.530079073,-0.399476212,2.390273157,0.739981393,0.543283761,1.581983145,0.226757878,-1.088129268,-0.984695372,-0.849972158,5
1339,-0.877626936,0.619983879,-1.285142072,-0.597553486,-0.072376498,0.452529006,-0.353296936,0.22102759,0.602205338,0.848390915,-0.574564847,6
1340,-0.877626936,0.326404784,-0.34737822,-0.95879075,-1.362258542,-0.729488027,-0.746213903,-2.013784711,0.461344121,-1.28211496,1.270713111,6
1341,-0.585086197,0.854847155,-1.285142072,-0.023627068,-0.420866421,1.443931347,1.458287676,-0.615594451,0.038760469,0.357990119,0.753038197,6
1342,-0.514456204,1.530079073,-0.399476212,2.390273157,0.739981393,0.543283761,1.581983145,0.226757878,-1.088129268,-0.984695372,-0.809816939,6
1343,-0.877626936,0.619983879,-1.285142072,-0.597553486,-0.072376498,0.452529006,-0.353296936,0.22102759,0.602205338,0.848390915,-0.574564847,6
1344,-0.95341258,0.854847155,-1.389338055,-0.597553486,0.037852168,0.797756908,0.012308038,0.157994423,0.602205338,0.781207486,-0.690992552,5
1345,-0.877626936,0.326404784,-1.337240063,-0.597553486,0.037852168,1.974387274,0.512543857,0.054849239,0.602205338,0.713109968,-0.690992552,6
1346,-0.656690427,-0.847911595,0.225699689,-0.387655226,-1.515039122,0.158273959,-0.398248672,-1.154241518,-0.595115008,0.914684472,0.93132047,5
1347,-0.656690427,-0.906627414,0.277797681,-0.387655226,-1.071897651,0.158273959,-0.444246031,-1.165702094,-0.595115008,0.713109968,0.93132047,5
1348,-0.24117077,-1.200206509,0.902973582,0.669233093,1.180133644,-0.729488027,-1.043299941,0.335633349,0.109191078,1.044694128,0.661605163,5
1349,-1.10838601,0.326404784,-1.285142072,-0.387655226,-1.071897651,1.807331549,0.482318191,-1.715809738,0.250052295,0.914684472,1.187913553,5
1350,-0.376015349,-0.202037586,0.329895673,-0.597553486,-0.301576773,1.17471402,1.306978092,0.186645862,0.672635947,-0.438143049,-1.578140984,5
1351,1.863689591,-0.436900862,1.892835425,-0.023627068,-0.360813058,-0.895284647,-0.692363442,1.722363033,-0.735976225,0.431058429,0.568584239,6
1352,-1.187642884,2.205310991,-1.389338055,-1.395317338,-1.837690394,-0.576992247,-1.043299941,-1.182892958,1.306511424,-0.02426354,0.568584239,5
1353,-1.603162541,0.091541508,-1.076750105,-0.831287222,-2.008449527,1.86398833,1.394414917,-2.506589475,-0.102100748,-1.180998584,0.22980487,5
1354,-0.376015349,-0.202037586,0.329895673,-0.597553486,-0.301576773,1.17471402,1.306978092,0.186645862,0.672635947,-0.438143049,-1.578140984,5
1355,0.143540343,-1.376353966,0.694581615,-1.094539622,-0.734224627,-0.729488027,-0.859021334,-0.403573797,0.531774729,-0.26846272,0.179644616,5
1356,-0.175039629,-1.904796336,0.434091656,-1.094539622,-1.673376563,-0.895284647,-1.178570318,-1.23446555,0.038760469,1.171412045,1.432432461,5
1357,-1.268128595,-0.613048319,-0.920456129,0.136149291,-1.673376563,1.630983302,0.796084914,0.289791045,0.672635947,0.357990119,0.077932783,6
1358,-1.432943213,1.530079073,-1.389338055,-0.19740545,-1.214657974,-1.077727368,-1.326467709,-0.054026232,1.940386901,-0.18573207,-0.348580957,5
1359,-0.95341258,0.678699698,-1.23304408,0.136149291,-0.24313563,0.051505712,-0.309333351,-0.735930498,0.320482904,-0.438143049,0.077932783,6
1360,-0.877626936,0.619983879,-1.337240063,0.283881609,-0.185468565,0.051505712,0.012308038,-0.867727121,0.179621686,-0.889357435,0.473928105,5
1361,-0.95341258,0.385120603,-0.868358138,-1.094539622,-1.002235368,1.630983302,0.482318191,-0.53537042,0.672635947,0.283839276,-0.690992552,5
1362,-0.95341258,0.385120603,-0.868358138,-1.094539622,-1.002235368,1.630983302,0.482318191,-0.53537042,0.672635947,0.283839276,-0.690992552,6
1363,-0.585086197,-0.260753405,0.277797681,-0.19740545,-1.071897651,1.443931347,0.512543857,0.312712197,-0.102100748,0.132158264,-0.348580957,4
1364,-1.030321014,3.027332456,-0.972554121,0.136149291,-0.734224627,0.543283761,-0.266305339,-0.145710839,1.447372641,-0.525190293,0.661605163,6
